Label,duration
spoof,2.382125
spoof,3.5529375
spoof,4.2390625
spoof,4.0694375
spoof,3.2716875
spoof,6.064625
spoof,5.8203125
spoof,1.871875
spoof,2.1580625
spoof,2.0315
spoof,1.7030625
spoof,4.3334375
spoof,1.9613125
spoof,1.317
spoof,3.2573125
spoof,2.3601875
spoof,3.439125
spoof,3.7405625
spoof,1.9325
spoof,7.2075625
spoof,2.60175
spoof,1.7610625
spoof,2.837875
spoof,2.9424375
spoof,2.731
spoof,4.8400625
spoof,1.738125
spoof,2.4220625
spoof,2.925125
spoof,2.14525
spoof,2.0699375
spoof,2.1869375
spoof,2.5988125
spoof,3.411375
spoof,4.5236875
spoof,4.896125
spoof,2.6198125
spoof,2.3880625
spoof,2.339125
spoof,3.0440625
spoof,2.116125
spoof,2.8936875
spoof,2.924125
spoof,2.1325625
spoof,3.1621875
spoof,4.7455
spoof,2.4038125
spoof,1.6385
spoof,4.0581875
spoof,3.8639375
spoof,9.272875
spoof,4.62575
spoof,1.4870625
spoof,6.825875
spoof,3.1073125
spoof,3.695875
spoof,4.091375
spoof,4.364875
spoof,5.6818125
spoof,1.807875
spoof,12.4313125
spoof,3.5226875
spoof,1.4554375
spoof,4.1740625
spoof,1.6029375
spoof,5.867125
spoof,3.5610625
spoof,3.176125
spoof,2.4304375
spoof,6.5741875
spoof,3.7595
spoof,1.0314375
spoof,7.7715625
spoof,2.7514375
spoof,1.9473125
spoof,4.1193125
spoof,2.00875
spoof,3.0965625
spoof,5.0913125
spoof,1.741
spoof,4.1163125
spoof,1.3839375
spoof,2.1703125
spoof,3.00325
spoof,2.088625
spoof,6.101875
spoof,2.401875
spoof,1.87775
spoof,2.6321875
spoof,4.7821875
spoof,3.27
spoof,6.4591875
spoof,1.4776875
spoof,3.252375
spoof,1.2430625
spoof,2.4708125
spoof,3.966125
spoof,3.2279375
spoof,3.54075
spoof,4.567875
spoof,1.615125
spoof,0.8593125
spoof,2.07425
spoof,3.644
spoof,2.98875
spoof,3.7685
spoof,2.968
spoof,1.925875
spoof,4.2788125
spoof,6.479625
spoof,1.7771875
spoof,2.274875
spoof,5.8485
spoof,2.7086875
spoof,1.988125
spoof,4.5729375
spoof,3.5221875
spoof,2.2725
spoof,2.5193125
spoof,2.51225
spoof,1.67675
spoof,1.3326875
spoof,4.5845625
spoof,3.2171875
spoof,2.3191875
spoof,3.6203125
spoof,1.7029375
spoof,4.9716875
spoof,1.2271875
spoof,3.4089375
spoof,1.4781875
spoof,2.0655625
spoof,1.568625
spoof,1.99775
spoof,4.0585
spoof,6.4960625
spoof,2.444875
spoof,7.513625
spoof,3.5040625
spoof,3.095
spoof,3.396125
spoof,2.9979375
spoof,2.615375
spoof,4.876875
spoof,3.805375
spoof,4.1315
spoof,2.451375
spoof,3.981625
spoof,1.3806875
spoof,8.56575
spoof,3.293125
spoof,3.722625
spoof,1.8851875
spoof,2.2835625
spoof,2.3419375
spoof,6.0451875
spoof,4.1938125
spoof,2.4181875
spoof,3.09675
spoof,4.249
spoof,1.22975
spoof,6.5045
spoof,4.646875
spoof,5.9415
spoof,5.1374375
spoof,2.8953125
spoof,5.91825
spoof,3.3805625
spoof,3.1589375
spoof,1.97575
spoof,1.9536875
spoof,2.5713125
spoof,2.162125
spoof,3.84525
spoof,2.1835
spoof,4.2068125
spoof,2.2825
spoof,2.2475625
spoof,2.807375
spoof,1.830625
spoof,1.1081875
spoof,2.7865625
spoof,3.906
spoof,2.7754375
spoof,4.349125
spoof,1.54175
spoof,7.572375
spoof,3.6878125
spoof,3.599
spoof,3.515875
spoof,4.5214375
spoof,1.1025
spoof,5.324625
spoof,6.962125
spoof,1.6050625
spoof,2.652625
spoof,1.5166875
spoof,4.232
spoof,1.8830625
spoof,4.0869375
spoof,2.084
spoof,4.7659375
spoof,3.17175
spoof,9.3889375
spoof,3.7745625
spoof,8.01475
spoof,7.8849375
spoof,3.42975
spoof,2.7436875
spoof,4.3735
spoof,1.47725
spoof,2.23425
spoof,1.8550625
spoof,3.309375
spoof,3.3105
spoof,2.8044375
spoof,3.2886875
spoof,2.094375
spoof,4.50325
spoof,2.2535625
spoof,1.8441875
spoof,2.217
spoof,1.66625
spoof,1.4998125
spoof,5.51575
spoof,3.311625
spoof,10.2214375
spoof,2.1320625
spoof,5.1305625
spoof,4.2715
spoof,4.192375
spoof,3.55225
spoof,3.8795625
spoof,2.700875
spoof,1.9585625
spoof,2.5744375
spoof,0.828
spoof,4.1649375
spoof,2.679625
spoof,4.207375
spoof,1.2635625
spoof,2.007625
spoof,1.7489375
spoof,4.7216875
spoof,2.775375
spoof,4.0836875
spoof,6.0061875
spoof,1.6605625
spoof,1.8443125
spoof,1.5153125
spoof,4.161375
spoof,6.1663125
spoof,4.7254375
spoof,5.275125
spoof,1.7113125
spoof,1.115125
spoof,8.91375
spoof,5.1455625
spoof,6.1931875
spoof,2.1814375
spoof,2.7045625
spoof,3.646375
spoof,3.136375
spoof,3.30075
spoof,2.4253125
spoof,3.4855
spoof,2.146
spoof,3.384625
spoof,2.1656875
spoof,2.8645625
spoof,7.53125
spoof,2.366375
spoof,4.0743125
spoof,8.919375
spoof,5.46025
spoof,3.2118125
spoof,2.738375
spoof,3.36375
spoof,2.2804375
spoof,3.70175
spoof,1.3460625
spoof,5.70825
spoof,3.38125
spoof,2.7648125
spoof,5.6253125
spoof,3.039125
spoof,1.921375
spoof,6.5401875
spoof,1.494
spoof,1.8614375
spoof,4.3980625
spoof,5.4120625
spoof,4.120375
spoof,2.6216875
spoof,2.09975
spoof,3.7256875
spoof,1.3793125
spoof,5.0494375
spoof,4.7573125
spoof,2.5529375
spoof,2.55675
spoof,3.719625
spoof,5.27675
spoof,2.130375
spoof,4.8524375
spoof,3.1878125
spoof,2.5459375
spoof,4.034375
spoof,3.643125
spoof,7.4688125
spoof,4.4134375
spoof,4.09575
spoof,2.789
spoof,2.5533125
spoof,3.060125
spoof,2.0029375
spoof,2.1143125
spoof,4.4225
spoof,1.179875
spoof,2.3853125
spoof,2.6645625
spoof,2.61125
spoof,4.5314375
spoof,2.1866875
spoof,4.3149375
spoof,4.4065
spoof,5.8916875
spoof,2.4359375
spoof,2.9516875
spoof,2.063125
spoof,1.84075
spoof,1.669125
spoof,3.74425
spoof,1.70575
spoof,2.9929375
spoof,3.262375
spoof,4.0024375
spoof,1.4086875
spoof,5.7429375
spoof,2.651375
spoof,2.7563125
spoof,2.6626875
spoof,4.22325
spoof,4.715625
spoof,2.548625
spoof,2.6408125
spoof,0.66
spoof,2.657375
spoof,2.3399375
spoof,1.77275
spoof,3.6205
spoof,2.5513125
spoof,2.1041875
spoof,1.560875
spoof,1.0208125
spoof,4.3115625
spoof,1.0049375
spoof,3.6539375
spoof,2.1969375
spoof,3.61925
spoof,2.6520625
spoof,3.0870625
spoof,2.4905
spoof,1.974875
spoof,2.5626875
spoof,4.7351875
spoof,3.871125
spoof,2.51
spoof,3.673125
spoof,2.004375
spoof,1.3303125
spoof,2.796
spoof,3.9825625
spoof,4.29525
spoof,5.0450625
spoof,1.233625
spoof,2.915
spoof,2.1905
spoof,1.5613125
spoof,3.0049375
spoof,2.7755625
spoof,2.0301875
spoof,2.4360625
spoof,4.16925
spoof,3.0850625
spoof,3.475125
spoof,4.1790625
spoof,2.5160625
spoof,1.638375
spoof,1.7043125
spoof,1.956
spoof,4.4793125
spoof,1.9595
spoof,1.84225
spoof,1.9815625
spoof,3.1125
spoof,2.544625
spoof,2.816625
spoof,2.08075
spoof,2.1011875
spoof,3.4491875
spoof,5.3141875
spoof,3.2444375
spoof,3.0088125
spoof,3.0730625
spoof,3.82125
spoof,2.5673125
spoof,4.5053125
spoof,4.3335
spoof,4.1160625
spoof,2.2854375
spoof,3.568625
spoof,5.34175
spoof,4.2668125
spoof,1.832875
spoof,1.171375
spoof,3.765
spoof,2.3155625
spoof,3.2796875
spoof,3.4149375
spoof,2.3566875
spoof,3.4284375
spoof,2.701
spoof,3.892375
spoof,1.579
spoof,4.9239375
spoof,1.77425
spoof,3.65375
spoof,3.1020625
spoof,4.0001875
spoof,1.140875
spoof,4.0585625
spoof,2.178375
spoof,3.114125
spoof,2.81675
spoof,3.4315
spoof,2.48125
spoof,3.611375
spoof,3.20175
spoof,1.798875
spoof,4.8568125
spoof,3.136875
spoof,6.9181875
spoof,4.2323125
spoof,5.2409375
spoof,6.284375
spoof,1.5525625
spoof,1.7859375
spoof,2.7139375
spoof,3.512625
spoof,12.16875
spoof,2.3100625
spoof,5.538
spoof,1.3320625
spoof,2.69125
spoof,3.78925
spoof,2.7015
spoof,2.0543125
spoof,5.36325
spoof,3.6358125
spoof,2.22775
spoof,1.0558125
spoof,5.7988125
spoof,1.996
spoof,2.5379375
spoof,3.4786875
spoof,3.7438125
spoof,0.8469375
spoof,2.0930625
spoof,4.4035
spoof,2.271
spoof,5.2800625
spoof,4.135625
spoof,5.899625
spoof,2.8455
spoof,7.5024375
spoof,3.1214375
spoof,3.2538125
spoof,2.1829375
spoof,1.6640625
spoof,1.79725
spoof,5.03375
spoof,4.3783125
spoof,1.9319375
spoof,4.8105
spoof,4.49875
spoof,3.5221875
spoof,4.949375
spoof,2.5975
spoof,2.8531875
spoof,2.9660625
spoof,2.54075
spoof,2.3980625
spoof,2.83275
spoof,5.994125
spoof,2.4563125
spoof,4.9758125
spoof,2.9126875
spoof,2.452
spoof,4.74875
spoof,3.311375
spoof,1.7133125
spoof,5.687375
spoof,4.55875
spoof,1.491125
spoof,8.76075
spoof,1.447625
spoof,4.481125
spoof,7.14075
spoof,1.688625
spoof,5.09075
spoof,5.161625
spoof,4.960375
spoof,4.559375
spoof,2.9370625
spoof,5.906625
spoof,1.9594375
spoof,1.41525
spoof,2.9165
spoof,2.7340625
spoof,4.9328125
spoof,4.0755625
spoof,1.2230625
spoof,1.634125
spoof,2.0773125
spoof,2.7259375
spoof,2.2496875
spoof,5.0170625
spoof,1.9314375
spoof,2.6616875
spoof,2.918
spoof,5.9464375
spoof,2.242625
spoof,2.2385625
spoof,7.946625
spoof,2.9656875
spoof,4.9016875
spoof,2.9281875
spoof,6.2374375
spoof,4.63475
spoof,3.90425
spoof,7.8075
spoof,2.2729375
spoof,5.2425
spoof,1.957
spoof,3.1064375
spoof,2.0315
spoof,2.1395
spoof,1.66975
spoof,2.78575
spoof,1.38975
spoof,3.0603125
spoof,3.4209375
spoof,2.156625
spoof,1.0869375
spoof,1.390625
spoof,2.179
spoof,2.6660625
spoof,3.2355625
spoof,1.4895
spoof,3.753
spoof,2.4625
spoof,1.891375
spoof,2.816
spoof,2.947875
spoof,2.6894375
spoof,3.7960625
spoof,3.8253125
spoof,1.874875
spoof,4.9315625
spoof,2.5908125
spoof,3.352125
spoof,4.045125
spoof,5.5385
spoof,1.550875
spoof,3.7635625
spoof,3.3021875
spoof,4.3498125
spoof,2.077
spoof,3.0555
spoof,6.0105
spoof,2.779
spoof,2.9151875
spoof,1.2736875
spoof,3.237375
spoof,4.805375
spoof,2.3343125
spoof,2.787375
spoof,4.83125
spoof,3.8258125
spoof,3.4713125
spoof,2.519875
spoof,3.558375
spoof,3.16275
spoof,1.9580625
spoof,1.68725
spoof,4.1845
spoof,2.1995
spoof,3.164375
spoof,3.667875
spoof,3.2278125
spoof,2.2554375
spoof,3.608625
spoof,4.421
spoof,2.3920625
spoof,3.276375
spoof,2.6585625
spoof,2.9340625
spoof,1.74725
spoof,4.59975
spoof,3.843625
spoof,6.145375
spoof,4.2575625
spoof,5.6938125
spoof,1.5881875
spoof,3.432
spoof,2.8153125
spoof,2.0621875
spoof,3.4406875
spoof,3.9155625
spoof,5.62075
spoof,3.729
spoof,4.570625
spoof,1.671375
spoof,4.403375
spoof,4.87825
spoof,4.6985625
spoof,2.4998125
spoof,4.141375
spoof,5.8345625
spoof,2.2395
spoof,1.4461875
spoof,4.3565625
spoof,2.3025
spoof,1.9528125
spoof,1.7698125
spoof,3.9289375
spoof,1.602
spoof,1.26975
spoof,0.848625
spoof,2.2845
spoof,3.6293125
spoof,2.1874375
spoof,2.16475
spoof,3.413375
spoof,2.941
spoof,1.245
spoof,3.24175
spoof,4.99325
spoof,4.440375
spoof,1.9394375
spoof,1.6121875
spoof,3.35925
spoof,3.4276875
spoof,0.9500625
spoof,2.6053125
spoof,6.2031875
spoof,6.40825
spoof,3.688875
spoof,2.7640625
spoof,1.3294375
spoof,1.7426875
spoof,8.5435
spoof,3.0453125
spoof,1.9984375
spoof,2.9278125
spoof,2.6433125
spoof,3.6638125
spoof,2.023
spoof,3.7319375
spoof,4.655
spoof,3.2544375
spoof,1.7804375
spoof,2.9110625
spoof,2.0443125
spoof,3.782125
spoof,1.9773125
spoof,9.4051875
spoof,1.7010625
spoof,6.837375
spoof,3.5730625
spoof,7.6344375
spoof,3.542875
spoof,1.9965625
spoof,6.4064375
spoof,2.6676875
spoof,3.3789375
spoof,2.028875
spoof,4.073875
spoof,1.891875
spoof,2.621375
spoof,2.3409375
spoof,2.2101875
spoof,4.065125
spoof,2.8841875
spoof,3.7178125
spoof,1.409125
spoof,5.6895625
spoof,2.86525
spoof,3.002875
spoof,2.6860625
spoof,2.3334375
spoof,5.5160625
spoof,3.8805625
spoof,6.1324375
spoof,1.7489375
spoof,2.88725
spoof,1.0938125
spoof,9.5516875
spoof,4.818
spoof,4.775125
spoof,6.9924375
spoof,1.0815
spoof,5.644
spoof,3.64575
spoof,2.2545
spoof,2.338
spoof,5.1468125
spoof,3.0826875
spoof,4.7179375
spoof,2.1736875
spoof,4.3981875
spoof,2.1231875
spoof,4.8454375
spoof,2.1091875
spoof,5.5576875
spoof,5.1493125
spoof,1.2783125
spoof,4.0555625
spoof,2.2318125
spoof,3.7704375
spoof,3.0321875
spoof,1.8900625
spoof,6.4699375
spoof,2.304375
spoof,2.5005
spoof,5.331875
spoof,2.7571875
spoof,3.3139375
spoof,4.0898125
spoof,1.2678125
spoof,2.963
spoof,2.83725
spoof,1.9975625
spoof,3.109875
spoof,2.526625
spoof,4.1341875
spoof,2.6539375
spoof,1.834125
spoof,1.766
spoof,1.7735
spoof,5.796375
spoof,1.75575
spoof,3.7789375
spoof,1.647625
spoof,4.471125
spoof,4.331
spoof,1.1669375
spoof,1.3830625
spoof,2.217625
spoof,1.9416875
spoof,4.2915
spoof,2.4064375
spoof,7.569875
spoof,2.7226875
spoof,4.5238125
spoof,4.458125
spoof,3.77075
spoof,9.988125
spoof,4.113125
spoof,1.746125
spoof,1.9544375
spoof,1.9641875
spoof,3.98025
spoof,2.5980625
spoof,2.52575
spoof,3.3601875
spoof,2.7118125
spoof,2.8509375
spoof,4.0154375
spoof,1.7785625
spoof,2.5999375
spoof,12.086
spoof,3.064375
spoof,2.162375
spoof,2.121875
spoof,4.0995625
spoof,1.028
spoof,2.0676875
spoof,2.6455625
spoof,4.3071875
spoof,6.3576875
spoof,5.6804375
spoof,2.3864375
spoof,6.098875
spoof,1.4843125
spoof,1.63325
spoof,2.161
spoof,1.361875
spoof,3.0596875
spoof,2.6154375
spoof,8.5023125
spoof,3.9353125
spoof,2.0493125
spoof,4.627375
spoof,6.2604375
spoof,3.802375
spoof,2.3045
spoof,1.6134375
spoof,2.0535625
spoof,2.337375
spoof,2.4208125
spoof,2.8319375
spoof,1.7224375
spoof,7.9371875
spoof,1.5571875
spoof,5.88375
spoof,1.7843125
spoof,2.5451875
spoof,2.52175
spoof,3.3981875
spoof,3.0715625
spoof,3.7051875
spoof,3.9378125
spoof,2.0079375
spoof,2.1141875
spoof,2.4460625
spoof,1.2825
spoof,3.3055625
spoof,3.3454375
spoof,2.51075
spoof,6.678125
spoof,3.1326875
spoof,4.3466875
spoof,3.8476875
spoof,4.741375
spoof,1.562375
spoof,3.037625
spoof,4.5190625
spoof,0.913
spoof,1.79125
spoof,3.669375
spoof,2.20675
spoof,2.1338125
spoof,5.3421875
spoof,2.7859375
spoof,2.6039375
spoof,3.6219375
spoof,5.404
spoof,2.1505625
spoof,6.093375
spoof,2.736
spoof,3.5450625
spoof,1.753
spoof,6.7210625
spoof,6.2605625
spoof,1.8939375
spoof,3.745375
spoof,8.5700625
spoof,1.460125
spoof,2.578
spoof,1.1800625
spoof,4.368375
spoof,1.8613125
spoof,6.8846875
spoof,3.7418125
spoof,3.0333125
spoof,5.378875
spoof,1.7325
spoof,2.156375
spoof,5.13075
spoof,7.4178125
spoof,3.561625
spoof,2.2533125
spoof,10.5533125
spoof,3.4195
spoof,2.298125
spoof,2.6251875
spoof,3.25075
spoof,3.637875
spoof,3.207375
spoof,7.5783125
spoof,4.139875
spoof,3.125375
spoof,2.2795625
spoof,5.016875
spoof,3.7048125
spoof,6.681875
spoof,2.49425
spoof,3.8585625
spoof,5.6295625
spoof,2.6978125
spoof,1.9129375
spoof,2.9564375
spoof,2.298125
spoof,7.9121875
spoof,5.8051875
spoof,3.293
spoof,7.1940625
spoof,3.9276875
spoof,2.373375
spoof,1.72975
spoof,3.2349375
spoof,3.9929375
spoof,4.1936875
spoof,1.6503125
spoof,6.458875
spoof,5.1343125
spoof,2.4761875
spoof,2.7708125
spoof,3.8335625
spoof,3.227875
spoof,2.2343125
spoof,7.1488125
spoof,4.80375
spoof,2.3935
spoof,2.7605625
spoof,3.08975
spoof,1.5101875
spoof,3.601875
spoof,4.645375
spoof,2.0654375
spoof,1.108625
spoof,2.1604375
spoof,3.847875
spoof,3.1105625
spoof,1.8414375
spoof,3.2066875
spoof,2.4054375
spoof,5.7628125
spoof,2.0176875
spoof,2.552875
spoof,4.324625
spoof,3.8023125
spoof,9.5620625
spoof,5.823125
spoof,2.5443125
spoof,5.7883125
spoof,4.052
spoof,1.3066875
spoof,4.324
spoof,2.010125
spoof,1.661625
spoof,4.33975
spoof,2.4560625
spoof,3.490875
spoof,4.5726875
spoof,4.48125
spoof,5.579125
spoof,2.869125
spoof,2.4009375
spoof,2.9626875
spoof,2.8106875
spoof,2.4270625
spoof,5.1709375
spoof,3.224375
spoof,3.9559375
spoof,4.020875
spoof,2.52225
spoof,1.0046875
spoof,2.071625
spoof,2.5846875
spoof,2.5550625
spoof,7.2346875
spoof,3.1573125
spoof,1.9951875
spoof,1.90975
spoof,5.436375
spoof,6.209
spoof,4.5440625
spoof,1.2355625
spoof,3.9144375
spoof,1.7001875
spoof,2.4945
spoof,1.9860625
spoof,3.549875
spoof,3.5699375
spoof,3.4270625
spoof,2.1525
spoof,1.4194375
spoof,3.619875
spoof,5.3255625
spoof,1.9079375
spoof,7.3048125
spoof,1.5198125
spoof,2.447
spoof,3.05
spoof,2.2863125
spoof,3.3715625
spoof,1.769875
spoof,3.7265
spoof,2.3658125
spoof,3.27325
spoof,4.6648125
spoof,8.8098125
spoof,3.903625
spoof,2.410625
spoof,1.7719375
spoof,3.235
spoof,1.4066875
spoof,2.1335625
spoof,5.2513125
spoof,5.484
spoof,1.702625
spoof,1.526875
spoof,2.763375
spoof,3.3101875
spoof,4.03275
spoof,0.965
spoof,1.89975
spoof,1.971875
spoof,2.360125
spoof,2.329875
spoof,3.4695625
spoof,6.5380625
spoof,6.15725
spoof,3.42125
spoof,3.4781875
spoof,1.87525
spoof,1.86775
spoof,2.42125
spoof,4.097
spoof,3.3628125
spoof,1.6435625
spoof,2.0015625
spoof,4.79425
spoof,0.93125
spoof,2.77675
spoof,4.736125
spoof,2.04725
spoof,2.649125
spoof,1.6356875
spoof,5.7276875
spoof,2.8650625
spoof,2.0173125
spoof,3.5059375
spoof,5.6539375
spoof,2.440625
spoof,2.2101875
spoof,5.287125
spoof,3.3024375
spoof,6.8744375
spoof,2.9865
spoof,4.48575
spoof,2.18725
spoof,5.260125
spoof,1.40475
spoof,4.5118125
spoof,2.6160625
spoof,2.393375
spoof,1.3685
spoof,2.314
spoof,4.12475
spoof,1.904375
spoof,1.9196875
spoof,4.6658125
spoof,2.9729375
spoof,12.4725625
spoof,2.0394375
spoof,6.654
spoof,4.4739375
spoof,3.1395625
spoof,4.2415
spoof,1.4929375
spoof,4.3996875
spoof,3.2303125
spoof,4.73275
spoof,5.1265
spoof,3.082625
spoof,1.607375
spoof,0.957375
spoof,2.2445625
spoof,6.028875
spoof,3.30375
spoof,2.2474375
spoof,1.6620625
spoof,2.2494375
spoof,2.73525
spoof,2.7081875
spoof,1.828125
spoof,3.7315625
spoof,1.66325
spoof,4.848125
spoof,2.525
spoof,2.02325
spoof,3.2064375
spoof,3.0551875
spoof,1.258125
spoof,2.044
spoof,2.6104375
spoof,1.527
spoof,2.6705625
spoof,5.423375
spoof,5.8769375
spoof,5.892875
spoof,2.014125
spoof,2.8319375
spoof,2.3825625
spoof,3.2895
spoof,6.116875
spoof,2.8106875
spoof,7.106125
spoof,3.5555
spoof,3.92375
spoof,2.2385
spoof,2.8395
spoof,8.3906875
spoof,2.5096875
spoof,2.0258125
spoof,2.6888125
spoof,1.7125625
spoof,1.3464375
spoof,2.326125
spoof,1.896625
spoof,3.3031875
spoof,2.130375
spoof,3.05425
spoof,6.3109375
spoof,2.70575
spoof,2.5381875
spoof,1.466125
spoof,2.1758125
spoof,2.30825
spoof,5.6964375
spoof,1.355
spoof,4.2304375
spoof,2.2350625
spoof,4.0161875
spoof,4.194875
spoof,4.01775
spoof,4.151375
spoof,4.6936875
spoof,3.4291875
spoof,3.650375
spoof,2.9778125
spoof,4.0286875
spoof,5.293
spoof,4.019375
spoof,1.3876875
spoof,4.83475
spoof,3.383125
spoof,12.732875
spoof,4.730125
spoof,3.5573125
spoof,1.9833125
spoof,1.2781875
spoof,9.15125
spoof,4.965625
spoof,3.0950625
spoof,2.602125
spoof,4.0941875
spoof,2.264125
spoof,3.7941875
spoof,3.8366875
spoof,4.0434375
spoof,2.008875
spoof,2.578625
spoof,2.882125
spoof,2.552875
spoof,3.7494375
spoof,4.8229375
spoof,4.996125
spoof,2.864625
spoof,4.977375
spoof,2.8248125
spoof,7.3990625
spoof,3.1224375
spoof,2.5548125
spoof,1.3466875
spoof,3.3706875
spoof,3.4436875
spoof,4.358
spoof,4.206625
spoof,0.9603125
spoof,5.245375
spoof,1.9219375
spoof,2.9994375
spoof,7.9380625
spoof,3.2189375
spoof,2.73025
spoof,3.4576875
spoof,5.094
spoof,4.178375
spoof,3.622125
spoof,4.572625
spoof,1.7233125
spoof,5.6579375
spoof,3.377
spoof,1.9053125
spoof,2.2465625
spoof,4.1673125
spoof,2.46025
spoof,3.954375
spoof,3.70775
spoof,1.9013125
spoof,2.1110625
spoof,2.45275
spoof,3.0616875
spoof,3.992
spoof,4.4898125
spoof,1.5844375
spoof,2.59675
spoof,2.21925
spoof,5.8065625
spoof,6.8248125
spoof,6.1585625
spoof,1.733875
spoof,8.0451875
spoof,4.789375
spoof,1.744625
spoof,1.84625
spoof,3.1743125
spoof,2.84175
spoof,2.6120625
spoof,3.1078125
spoof,1.1150625
spoof,1.8946875
spoof,1.6611875
spoof,8.698625
spoof,5.2373125
spoof,7.8541875
spoof,3.01175
spoof,3.868125
spoof,3.061375
spoof,1.6568125
spoof,1.949
spoof,3.14975
spoof,1.7839375
spoof,2.3331875
spoof,2.8213125
spoof,3.02275
spoof,6.5541875
spoof,3.08075
spoof,2.061375
spoof,1.9580625
spoof,3.61525
spoof,6.5415
spoof,0.962875
spoof,6.953375
spoof,3.466875
spoof,3.1324375
spoof,3.314375
spoof,2.474625
spoof,3.682125
spoof,4.3855625
spoof,2.2581875
spoof,1.9701875
spoof,2.33525
spoof,3.4303125
spoof,3.6796875
spoof,2.5955625
spoof,4.5804375
spoof,4.5301875
spoof,2.2431875
spoof,1.02075
spoof,2.21625
spoof,3.3238125
spoof,2.8284375
spoof,7.498125
spoof,4.4728125
spoof,3.574125
spoof,2.422625
spoof,2.475625
spoof,7.507625
spoof,2.4678125
spoof,3.2725625
spoof,3.1198125
spoof,6.5769375
spoof,5.45525
spoof,3.657
spoof,4.4624375
spoof,2.45175
spoof,4.385625
spoof,4.033125
spoof,5.0403125
spoof,2.4709375
spoof,2.3440625
spoof,2.3121875
spoof,1.9213125
spoof,1.3445
spoof,4.8193125
spoof,4.6193125
spoof,3.1426875
spoof,4.836375
spoof,1.9330625
spoof,4.2743125
spoof,3.516375
spoof,5.7950625
spoof,2.13625
spoof,4.08825
spoof,2.838125
spoof,4.7765625
spoof,4.1095
spoof,5.4448125
spoof,2.0819375
spoof,3.61675
spoof,1.691125
spoof,4.916625
spoof,2.524375
spoof,3.1654375
spoof,3.3975625
spoof,2.3075625
spoof,2.228125
spoof,2.3019375
spoof,2.386875
spoof,1.8175625
spoof,1.47925
spoof,2.745875
spoof,5.79125
spoof,2.4598125
spoof,2.57875
spoof,2.19475
spoof,9.176
spoof,1.8094375
spoof,2.18925
spoof,2.7334375
spoof,1.336375
spoof,2.9695625
spoof,1.5644375
spoof,5.03025
spoof,4.921
spoof,2.781625
spoof,2.5365625
spoof,2.9426875
spoof,1.6630625
spoof,3.2004375
spoof,7.22175
spoof,2.7575
spoof,6.64875
spoof,2.61925
spoof,4.49675
spoof,3.502875
spoof,2.5104375
spoof,1.3276875
spoof,3.76875
spoof,3.1856875
spoof,2.9265
spoof,1.82525
spoof,2.9551875
spoof,3.2875625
spoof,1.867625
spoof,3.9480625
spoof,5.081625
spoof,5.838625
spoof,2.8883125
spoof,2.9245
spoof,1.835625
spoof,6.2356875
spoof,4.9000625
spoof,2.1458125
spoof,2.116375
spoof,1.8420625
spoof,2.2690625
spoof,2.8158125
spoof,3.239875
spoof,2.9253125
spoof,3.8453125
spoof,1.4345625
spoof,2.5291875
spoof,4.894625
spoof,2.8365625
spoof,4.528375
spoof,6.78525
spoof,2.639375
spoof,5.1128125
spoof,6.2063125
spoof,3.918
spoof,12.41175
spoof,4.1996875
spoof,3.813
spoof,3.8173125
spoof,4.999125
spoof,4.4294375
spoof,3.6166875
spoof,4.34575
spoof,7.3288125
spoof,2.2558125
spoof,2.43825
spoof,1.234
spoof,1.525625
spoof,2.926
spoof,5.957125
spoof,2.9598125
spoof,1.3288125
spoof,3.603375
spoof,2.636625
spoof,4.012875
spoof,2.893875
spoof,6.63075
spoof,8.2239375
spoof,3.6374375
spoof,6.3870625
spoof,3.695625
spoof,12.3465
spoof,4.8026875
spoof,1.399375
spoof,5.7039375
spoof,4.8136875
spoof,1.58575
spoof,2.0683125
spoof,3.4114375
spoof,1.5830625
spoof,2.44775
spoof,2.086625
spoof,6.003875
spoof,4.8555
spoof,1.1876875
spoof,1.3898125
spoof,3.8060625
spoof,2.19
spoof,3.108375
spoof,2.1148125
spoof,2.003375
spoof,3.1538125
spoof,4.0169375
spoof,1.621125
spoof,3.5835
spoof,4.8685
spoof,4.352625
spoof,7.25175
spoof,2.64725
spoof,2.445
spoof,3.8085
spoof,3.4563125
spoof,5.7636875
spoof,3.431625
spoof,2.4933125
spoof,2.810875
spoof,2.6671875
spoof,3.0441875
spoof,1.6244375
spoof,4.036
spoof,1.193875
spoof,2.7329375
spoof,1.830625
spoof,1.9046875
spoof,1.0325625
spoof,2.6198125
spoof,2.25625
spoof,6.302125
spoof,4.589
spoof,3.2548125
spoof,4.5289375
spoof,2.110625
spoof,4.58175
spoof,2.27325
spoof,2.59725
spoof,2.815125
spoof,3.017
spoof,5.4630625
spoof,2.510375
spoof,3.7100625
spoof,3.2806875
spoof,1.1245
spoof,5.3815625
spoof,1.377125
spoof,3.4210625
spoof,2.6001875
spoof,2.2085
spoof,5.172
spoof,2.04875
spoof,2.3484375
spoof,2.285125
spoof,2.6220625
spoof,5.194125
spoof,2.538125
spoof,2.8560625
spoof,2.208625
spoof,4.40175
spoof,3.3969375
spoof,3.1915625
spoof,1.676125
spoof,2.3374375
spoof,2.8413125
spoof,3.7745625
spoof,4.7401875
spoof,6.0618125
spoof,2.93
spoof,3.671625
spoof,4.231
spoof,2.599
